"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Fiscal Year Type","Value","Value Footnotes","Value Footnotes"
"Central African Republic","2.1","Industries","Hotels and restaurants","H","2018","60","CFA Franc","1968","Western calendar year","57316992368.3406","",""
"Central African Republic","2.1","Industries","Transport, storage and communications","I","2018","60","CFA Franc","1968","Western calendar year","21621992593.4525","",""
"Central African Republic","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2018","60","CFA Franc","1968","Western calendar year","125064996758.441","",""
"Central African Republic","2.1","Industries","Public administration and defence; compulsory social security","L","2018","60","CFA Franc","1968","Western calendar year","70294995445.1276","",""
"Central African Republic","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2018","60","CFA Franc","1968","Western calendar year","83706995556.5071","",""
"Central African Republic","2.1","Industries","Education","M","2018","60","CFA Franc","1968","Western calendar year","33877998298.3469","",""
"Central African Republic","2.1","Industries","Health and social work","N","2018","60","CFA Franc","1968","Western calendar year","17425999099.0489","",""
"Central African Republic","2.1","Industries","Other community, social and personal services","O","2018","60","CFA Franc","1968","Western calendar year","32402998159.1113","",""
"Central African Republic","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2018","60","CFA Franc","1968","Western calendar year","1169555693903.83","",""
"Central African Republic","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2018","60","CFA Franc","1968","Western calendar year","12821000000","",""
"Central African Republic","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2018","60","CFA Franc","1968","Western calendar year","76900000000","",""
"Central African Republic","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2018","60","CFA Franc","1968","Western calendar year","1233634693903.83","",""
"China","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2018","1000","Yuan Renminbi","2008","Western calendar year","6753800000000","7,8","7,8"
"China","2.1","Industries","Mining and quarrying","C","2018","1000","Yuan Renminbi","2008","Western calendar year","30516020000000","7,8,9","7,8,9"
"China","2.1","Industries","Construction","F","2018","1000","Yuan Renminbi","2008","Western calendar year","6180800000000","7,8","7,8"
"China","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2018","1000","Yuan Renminbi","2008","Western calendar year","10022410000000","7,8,10","7,8,10"
"China","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2018","1000","Yuan Renminbi","2008","Western calendar year","8420080000000","7,8,10","7,8,10"
"China","2.1","Industries","Hotels and restaurants","H","2018","1000","Yuan Renminbi","2008","Western calendar year","1602330000000","7,8","7,8"
"China","2.1","Industries","Transport, storage and communications","I","2018","1000","Yuan Renminbi","2008","Western calendar year","4055020000000","7,8","7,8"
"China","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2018","1000","Yuan Renminbi","2008","Western calendar year","12894630000000","7,8,11","7,8,11"
"China","2.1","Industries","Financial intermediation","J","2018","1000","Yuan Renminbi","2008","Western calendar year","6909990000000","7,8","7,8"
"China","2.1","Industries","Real estate, renting and business activities","K","2018","1000","Yuan Renminbi","2008","Western calendar year","5984640000000","7,8,11","7,8,11"
"China","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2018","1000","Yuan Renminbi","2008","Western calendar year","90030950000000","8,12","8,12"
"China","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2018","1000","Yuan Renminbi","2008","Western calendar year","90030950000000","",""
"Democratic Republic of the Congo","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2018","100","Congolese franc","1993","Western calendar year","14657899000000","",""
"Democratic Republic of the Congo","2.1","Industries","Mining and quarrying","C","2018","100","Congolese franc","1993","Western calendar year","15087023000000","",""
"Democratic Republic of the Congo","2.1","Industries","Manufacturing","D","2018","100","Congolese franc","1993","Western calendar year","13648334000000","",""
"Democratic Republic of the Congo","2.1","Industries","Electricity, gas and water supply","E","2018","100","Congolese franc","1993","Western calendar year","799607000000","",""
"Democratic Republic of the Congo","2.1","Industries","Construction","F","2018","100","Congolese franc","1993","Western calendar year","4184717000000","",""
"Democratic Republic of the Congo","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2018","100","Congolese franc","1993","Western calendar year","8914351000000","13","13"
"Democratic Republic of the Congo","2.1","Industries","Transport, storage and communications","I","2018","100","Congolese franc","1993","Western calendar year","6238320000000","",""
"Democratic Republic of the Congo","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2018","100","Congolese franc","1993","Western calendar year","4797458000000","",""
"Democratic Republic of the Congo","2.1","Industries","Post and telecommunications","64","2018","100","Congolese franc","1993","Western calendar year","1440862000000","",""
"Democratic Republic of the Congo","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2018","100","Congolese franc","1993","Western calendar year","5880347000000","14","14"
"Democratic Republic of the Congo","2.1","Industries","Financial intermediation","J","2018","100","Congolese franc","1993","Western calendar year","928100000000","",""
"Democratic Republic of the Congo","2.1","Industries","Real estate, renting and business activities","K","2018","100","Congolese franc","1993","Western calendar year","4952247000000","",""
"Democratic Republic of the Congo","2.1","Industries","Public administration and defence; compulsory social security","L","2018","100","Congolese franc","1993","Western calendar year","3966763000000","15","15"
"Democratic Republic of the Congo","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2018","100","Congolese franc","1993","Western calendar year","73377361000000","16","16"
"Democratic Republic of the Congo","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2018","100","Congolese franc","1993","Western calendar year","671006000000","",""
